name;prob_fac;sex;year
Anna;12.5;female;1894
Frieda / Frida;12.0;female;1894
Martha;11.5;female;1894
Marie;11.0;female;1894
Erna;10.5;female;1894
Emma;10.0;female;1894
Elisabeth;9.5;female;1894
Gertrud;9.0;female;1894
Berta / Bertha;8.5;female;1894
Clara;8.0;female;1894
Margarethe;7.5;female;1894
Elsa;5;female;1894
Maria;5;female;1894
Johanna;5;female;1894
Minna;5;female;1894
Helene;5;female;1894
Alma;5;female;1894
Dora;5;female;1894
Else;5;female;1894
Hedwig;5;female;1894
Paula;5;female;1894
Ella;5;female;1894
Katharina;5;female;1894
Luise;5;female;1894
Wilhelmine;5;female;1894
Carl / Karl;12.5;male;1894
Wilhelm;12.0;male;1894
Hans;11.5;male;1894
Heinrich;11.0;male;1894
Hermann;10.5;male;1894
Paul;10.0;male;1894
Otto;9.5;male;1894
Ernst;9.0;male;1894
Walter;8.5;male;1894
Max;8.0;male;1894
Friedrich;7.5;male;1894
Artur / Arthur;5;male;1894
Fritz;5;male;1894
Emil;5;male;1894
Franz;5;male;1894
Richard;5;male;1894
August;5;male;1894
Georg;5;male;1894
Gustav;5;male;1894
Johann;5;male;1894
Rudolf;5;male;1894
Willi / Willy;5;male;1894
Alfred;5;male;1894
Erich;5;male;1894
Peter;5;male;1894
Anna;15.0;female;1895
Frieda / Frida;14.4;female;1895
Martha;13.8;female;1895
Erna;13.2;female;1895
Emma;12.6;female;1895
Gertrud;12.0;female;1895
Marie;11.4;female;1895
Elisabeth;10.8;female;1895
Helene;10.2;female;1895
Hedwig;9.6;female;1895
Maria;9.0;female;1895
Berta / Bertha;6;female;1895
Elsa;6;female;1895
Margarethe;6;female;1895
Else;6;female;1895
Johanna;6;female;1895
Luise;6;female;1895
Minna;6;female;1895
Clara;6;female;1895
Ella;6;female;1895
Auguste;6;female;1895
Ida;6;female;1895
Alma;6;female;1895
Olga;6;female;1895
Wilhelmine;6;female;1895
Carl / Karl;15.0;male;1895
Heinrich;14.4;male;1895
Wilhelm;13.8;male;1895
Hans;13.2;male;1895
Otto;12.6;male;1895
Paul;12.0;male;1895
Hermann;11.4;male;1895
Walter;10.8;male;1895
Willi / Willy;10.2;male;1895
Friedrich;9.6;male;1895
August;9.0;male;1895
Alfred;6;male;1895
Gustav;6;male;1895
Johannes;6;male;1895
Josef / Joseph;6;male;1895
Rudolf;6;male;1895
Emil;6;male;1895
Albert;6;male;1895
Curt / Kurt;6;male;1895
Max;6;male;1895
Ernst;6;male;1895
Franz;6;male;1895
Johann;6;male;1895
Adolf;6;male;1895
Fritz;6;male;1895
Anna;17.5;female;1896
Martha;16.8;female;1896
Frieda / Frida;16.1;female;1896
Gertrud;15.4;female;1896
Erna;14.7;female;1896
Marie;14.0;female;1896
Emma;13.3;female;1896
Elsa;12.6;female;1896
Maria;11.9;female;1896
Margarethe;11.2;female;1896
Luise;10.5;female;1896
Berta / Bertha;7;female;1896
Johanna;7;female;1896
Elisabeth;7;female;1896
Helene;7;female;1896
Ella;7;female;1896
Clara;7;female;1896
Hedwig;7;female;1896
Auguste;7;female;1896
Elise;7;female;1896
Minna;7;female;1896
Olga;7;female;1896
Else;7;female;1896
Käthe;7;female;1896
Carl / Karl;17.5;male;1896
Wilhelm;16.8;male;1896
Heinrich;16.1;male;1896
Hans;15.4;male;1896
Walter;14.7;male;1896
Otto;14.0;male;1896
Paul;13.3;male;1896
Friedrich;12.6;male;1896
Fritz;11.9;male;1896
Johann;11.2;male;1896
Hermann;10.5;male;1896
Willi / Willy;7;male;1896
Ernst;7;male;1896
Georg;7;male;1896
Max;7;male;1896
Adolf;7;male;1896
Gustav;7;male;1896
Artur / Arthur;7;male;1896
Emil;7;male;1896
Johannes;7;male;1896
Albert;7;male;1896
Franz;7;male;1896
August;7;male;1896
Richard;7;male;1896
Alfred;7;male;1896
Anna;20.0;female;1897
Frieda / Frida;19.2;female;1897
Martha;18.4;female;1897
Erna;17.6;female;1897
Gertrud;16.8;female;1897
Margarethe;16.0;female;1897
Helene;15.2;female;1897
Emma;14.4;female;1897
Clara;13.6;female;1897
Berta / Bertha;12.8;female;1897
Marie;12.0;female;1897
Elisabeth;8;female;1897
Elsa;8;female;1897
Luise;8;female;1897
Auguste;8;female;1897
Olga;8;female;1897
Hedwig;8;female;1897
Hertha;8;female;1897
Paula;8;female;1897
Ida;8;female;1897
Else;8;female;1897
Maria;8;female;1897
Ella;8;female;1897
Minna;8;female;1897
Charlotte;8;female;1897
Carl / Karl;20.0;male;1897
Wilhelm;19.2;male;1897
Heinrich;18.4;male;1897
Walter;17.6;male;1897
Hermann;16.8;male;1897
Otto;16.0;male;1897
Hans;15.2;male;1897
Ernst;14.4;male;1897
Paul;13.6;male;1897
Friedrich;12.8;male;1897
Fritz;12.0;male;1897
Franz;8;male;1897
Albert;8;male;1897
Gustav;8;male;1897
Erich;8;male;1897
Willi / Willy;8;male;1897
Georg;8;male;1897
Johann;8;male;1897
Max;8;male;1897
August;8;male;1897
Alfred;8;male;1897
Hugo;8;male;1897
Johannes;8;male;1897
Rudolf;8;male;1897
Curt / Kurt;8;male;1897
Anna;2.5;female;1890
Martha;2.4;female;1890
Frieda / Frida;2.3;female;1890
Berta / Bertha;2.2;female;1890
Emma;2.1;female;1890
Marie;2.0;female;1890
Maria;1.9;female;1890
Margarethe;1.8;female;1890
Erna;1.7;female;1890
Elsa;1.6;female;1890
Luise;1.5;female;1890
Johanna;1;female;1890
Gertrud;1;female;1890
Elisabeth;1;female;1890
Minna;1;female;1890
Auguste;1;female;1890
Helene;1;female;1890
Ida;1;female;1890
Wilhelmine;1;female;1890
Clara;1;female;1890
Dorothea;1;female;1890
Hedwig;1;female;1890
Olga;1;female;1890
Agnes;1;female;1890
Else;1;female;1890
Meta / Metha;1;female;1890
Paula;1;female;1890
Carolin / Caroline / Karoline;1;female;1890
Elise;1;female;1890
Henny / Henni;1;female;1890
Carl / Karl;2.5;male;1890
Wilhelm;2.4;male;1890
Otto;2.3;male;1890
Heinrich;2.2;male;1890
Friedrich;2.1;male;1890
Paul;2.0;male;1890
Hans;1.9;male;1890
Gustav;1.8;male;1890
Max;1.7;male;1890
Ernst;1.6;male;1890
Hermann;1.5;male;1890
Johannes;1;male;1890
Adolf;1;male;1890
Fritz;1;male;1890
August;1;male;1890
Emil;1;male;1890
Walter;1;male;1890
Robert;1;male;1890
Franz;1;male;1890
Hugo;1;male;1890
Georg;1;male;1890
Ludwig;1;male;1890
Johann;1;male;1890
Willi / Willy;1;male;1890
Rudolf;1;male;1890
Oskar;1;male;1890
Alfred;1;male;1890
Richard;1;male;1890
Albert;1;male;1890
Artur / Arthur;1;male;1890
Frieda / Frida;5.0;female;1891
Anna;4.8;female;1891
Martha;4.6;female;1891
Erna;4.4;female;1891
Marie;4.2;female;1891
Maria;4.0;female;1891
Berta / Bertha;3.8;female;1891
Margarethe;3.6;female;1891
Emma;3.4;female;1891
Elisabeth;3.2;female;1891
Elsa;3.0;female;1891
Hedwig;2;female;1891
Luise;2;female;1891
Minna;2;female;1891
Ella;2;female;1891
Helene;2;female;1891
Auguste;2;female;1891
Clara;2;female;1891
Johanna;2;female;1891
Alma;2;female;1891
Else;2;female;1891
Paula;2;female;1891
Carolin / Caroline / Karoline;2;female;1891
Emily;2;female;1891
Hermann;5.0;male;1891
Wilhelm;4.8;male;1891
Carl / Karl;4.6;male;1891
Friedrich;4.4;male;1891
Heinrich;4.2;male;1891
Otto;4.0;male;1891
Paul;3.8;male;1891
Ernst;3.6;male;1891
Hans;3.4;male;1891
Franz;3.2;male;1891
Fritz;3.0;male;1891
August;2;male;1891
Willi / Willy;2;male;1891
Gustav;2;male;1891
Johannes;2;male;1891
Max;2;male;1891
Richard;2;male;1891
Walter;2;male;1891
Albert;2;male;1891
Robert;2;male;1891
Johann;2;male;1891
Georg;2;male;1891
Artur / Arthur;2;male;1891
Alfred;2;male;1891
Adolf;2;male;1891
Anna;7.5;female;1892
Frieda / Frida;7.2;female;1892
Martha;6.9;female;1892
Emma;6.6;female;1892
Maria;6.3;female;1892
Marie;6.0;female;1892
Berta / Bertha;5.7;female;1892
Elsa;5.4;female;1892
Margarethe;5.1;female;1892
Erna;4.8;female;1892
Gertrud;4.5;female;1892
Helene;3;female;1892
Elisabeth;3;female;1892
Minna;3;female;1892
Johanna;3;female;1892
Else;3;female;1892
Ida;3;female;1892
Paula;3;female;1892
Wilhelmine;3;female;1892
Hedwig;3;female;1892
Luise;3;female;1892
Olga;3;female;1892
Dora;3;female;1892
Ella;3;female;1892
Auguste;3;female;1892
Carl / Karl;7.5;male;1892
Wilhelm;7.2;male;1892
Heinrich;6.9;male;1892
Hermann;6.6;male;1892
Friedrich;6.3;male;1892
Paul;6.0;male;1892
Hans;5.7;male;1892
August;5.4;male;1892
Ernst;5.1;male;1892
Otto;4.8;male;1892
Johannes;4.5;male;1892
Franz;3;male;1892
Walter;3;male;1892
Albert;3;male;1892
Emil;3;male;1892
Willi / Willy;3;male;1892
Erich;3;male;1892
Georg;3;male;1892
Gustav;3;male;1892
Johann;3;male;1892
Max;3;male;1892
Richard;3;male;1892
Adolf;3;male;1892
Curt / Kurt;3;male;1892
Fritz;3;male;1892
Anna;10.0;female;1893
Martha;9.6;female;1893
Frieda / Frida;9.2;female;1893
Emma;8.8;female;1893
Marie;8.4;female;1893
Erna;8.0;female;1893
Gertrud;7.6;female;1893
Margarethe;7.2;female;1893
Elsa;6.8;female;1893
Elisabeth;6.4;female;1893
Berta / Bertha;6.0;female;1893
Maria;4;female;1893
Hedwig;4;female;1893
Ida;4;female;1893
Johanna;4;female;1893
Minna;4;female;1893
Helene;4;female;1893
Ella;4;female;1893
Luise;4;female;1893
Wilhelmine;4;female;1893
Dora;4;female;1893
Paula;4;female;1893
Auguste;4;female;1893
Alma;4;female;1893
Meta / Metha;4;female;1893
Carl / Karl;10.0;male;1893
Wilhelm;9.6;male;1893
Hans;9.2;male;1893
Friedrich;8.8;male;1893
Hermann;8.4;male;1893
Otto;8.0;male;1893
Heinrich;7.6;male;1893
Ernst;7.2;male;1893
Paul;6.8;male;1893
Walter;6.4;male;1893
Adolf;6.0;male;1893
Willi / Willy;4;male;1893
Franz;4;male;1893
Fritz;4;male;1893
Johann;4;male;1893
Rudolf;4;male;1893
Alfred;4;male;1893
August;4;male;1893
Georg;4;male;1893
Gustav;4;male;1893
Max;4;male;1893
Artur / Arthur;4;male;1893
Johannes;4;male;1893
Emil;4;male;1893
Josef / Joseph;4;male;1893
Claudia;197.5;female;1968
Anja;189.6;female;1968
Susanne;181.7;female;1968
Sabine;173.8;female;1968
Andrea;165.9;female;1968
Petra;158.0;female;1968
Stefanie / Stephanie;150.1;female;1968
Bettina;142.2;female;1968
Kerstin;134.3;female;1968
Birgit;126.4;female;1968
Silke;118.5;female;1968
Martina;79;female;1968
Heike;79;female;1968
Britta;79;female;1968
Katrin;79;female;1968
Nicole;79;female;1968
Tanja;79;female;1968
Ulrike;79;female;1968
Angela;79;female;1968
Anke;79;female;1968
Silvia / Sylvia;79;female;1968
Christine;79;female;1968
Gabriele;79;female;1968
Katja;79;female;1968
Barbara;79;female;1968
Sandra;79;female;1968
Alexandra;79;female;1968
Annette / Anette;79;female;1968
Beate;79;female;1968
Kirsten;79;female;1968
Manuela;79;female;1968
Astrid;79;female;1968
Christina;79;female;1968
Monika;79;female;1968
Michaela;79;female;1968
Stefan / Stephan;197.5;male;1968
Thomas;189.6;male;1968
Michael;181.7;male;1968
Andreas;173.8;male;1968
Frank;165.9;male;1968
Christian;158.0;male;1968
Torsten;150.1;male;1968
Markus;142.2;male;1968
Matthias;134.3;male;1968
Oliver;126.4;male;1968
Dirk;118.5;male;1968
Sven;79;male;1968
Jörg;79;male;1968
Jens;79;male;1968
Ralf;79;male;1968
Karsten;79;male;1968
Peter;79;male;1968
Martin;79;male;1968
Jan;79;male;1968
Olaf;79;male;1968
Bernd;79;male;1968
Alexander;79;male;1968
Kai / Kay;79;male;1968
Jürgen;79;male;1968
Volker;79;male;1968
Heiko;79;male;1968
Klaus;79;male;1968
Holger;79;male;1968
Axel;79;male;1968
Marc / Mark;79;male;1968
Christoph;79;male;1968
Lars;79;male;1968
Uwe;79;male;1968
Andre / André;79;male;1968
Harald;79;male;1968
Claudia;200.0;female;1969
Anja;192.0;female;1969
Nicole;184.0;female;1969
Katrin;176.0;female;1969
Sabine;168.0;female;1969
Susanne;160.0;female;1969
Stefanie / Stephanie;152.0;female;1969
Andrea;144.0;female;1969
Petra;136.0;female;1969
Tanja;128.0;female;1969
Kerstin;120.0;female;1969
Heike;80;female;1969
Alexandra;80;female;1969
Christina;80;female;1969
Katja;80;female;1969
Birgit;80;female;1969
Silke;80;female;1969
Martina;80;female;1969
Britta;80;female;1969
Sandra;80;female;1969
Bettina;80;female;1969
Beate;80;female;1969
Manuela;80;female;1969
Maike / Meike;80;female;1969
Michaela;80;female;1969
Annette / Anette;80;female;1969
Astrid;80;female;1969
Antje;80;female;1969
Silvia / Sylvia;80;female;1969
Christine;80;female;1969
Monika;80;female;1969
Ulrike;80;female;1969
Kirsten;80;female;1969
Barbara;80;female;1969
Simone;80;female;1969
Thomas;200.0;male;1969
Stefan / Stephan;192.0;male;1969
Michael;184.0;male;1969
Andreas;176.0;male;1969
Frank;168.0;male;1969
Torsten;160.0;male;1969
Oliver;152.0;male;1969
Markus;144.0;male;1969
Dirk;136.0;male;1969
Christian;128.0;male;1969
Sven;120.0;male;1969
Matthias;80;male;1969
Ralf;80;male;1969
Jens;80;male;1969
Martin;80;male;1969
Jörg;80;male;1969
Karsten;80;male;1969
Peter;80;male;1969
Jan;80;male;1969
Klaus;80;male;1969
Olaf;80;male;1969
Alexander;80;male;1969
Kai / Kay;80;male;1969
Bernd;80;male;1969
Marc / Mark;80;male;1969
Holger;80;male;1969
Marco;80;male;1969
Andre / André;80;male;1969
Heiko;80;male;1969
Volker;80;male;1969
Christoph;80;male;1969
Jürgen;80;male;1969
Lars;80;male;1969
Arne;80;male;1969
Maik / Meik / Mike;80;male;1969
Sabine;187.5;female;1964
Susanne;180.0;female;1964
Martina;172.5;female;1964
Andrea;165.0;female;1964
Petra;157.5;female;1964
Claudia;150.0;female;1964
Birgit;142.5;female;1964
Heike;135.0;female;1964
Anja;127.5;female;1964
Kerstin;120.0;female;1964
Silke;112.5;female;1964
Ute;75;female;1964
Gabriele;75;female;1964
Bettina;75;female;1964
Kirsten;75;female;1964
Christine;75;female;1964
Katrin;75;female;1964
Britta;75;female;1964
Monika;75;female;1964
Annette / Anette;75;female;1964
Barbara;75;female;1964
Manuela;75;female;1964
Silvia / Sylvia;75;female;1964
Anke;75;female;1964
Christiane;75;female;1964
Angela;75;female;1964
Marion;75;female;1964
Beate;75;female;1964
Karin;75;female;1964
Dagmar;75;female;1964
Astrid;75;female;1964
Regina;75;female;1964
Ulrike;75;female;1964
Kornelia / Cornelia;75;female;1964
Elke;75;female;1964
Thomas;187.5;male;1964
Michael;180.0;male;1964
Andreas;172.5;male;1964
Stefan / Stephan;165.0;male;1964
Frank;157.5;male;1964
Torsten;150.0;male;1964
Ralf;142.5;male;1964
Peter;135.0;male;1964
Matthias;127.5;male;1964
Jens;120.0;male;1964
Jörg;112.5;male;1964
Martin;75;male;1964
Dirk;75;male;1964
Christian;75;male;1964
Jürgen;75;male;1964
Bernd;75;male;1964
Klaus;75;male;1964
Karsten;75;male;1964
Olaf;75;male;1964
Holger;75;male;1964
Wolfgang;75;male;1964
Uwe;75;male;1964
Jan;75;male;1964
Markus;75;male;1964
Rainer;75;male;1964
Kai / Kay;75;male;1964
Sven;75;male;1964
Hans;75;male;1964
Joachim;75;male;1964
Manfred;75;male;1964
Volker;75;male;1964
Oliver;75;male;1964
Norbert;75;male;1964
Detlev;75;male;1964
Christoph;75;male;1964
Sabine;190.0;female;1965
Petra;182.4;female;1965
Claudia;174.8;female;1965
Susanne;167.2;female;1965
Andrea;159.6;female;1965
Martina;152.0;female;1965
Birgit;144.4;female;1965
Bettina;136.8;female;1965
Anja;129.2;female;1965
Kerstin;121.6;female;1965
Silke;114.0;female;1965
Kirsten;76;female;1965
Heike;76;female;1965
Katrin;76;female;1965
Barbara;76;female;1965
Monika;76;female;1965
Christine;76;female;1965
Gabriele;76;female;1965
Britta;76;female;1965
Silvia / Sylvia;76;female;1965
Annette / Anette;76;female;1965
Beate;76;female;1965
Stefanie / Stephanie;76;female;1965
Ulrike;76;female;1965
Ute;76;female;1965
Christiane;76;female;1965
Dagmar;76;female;1965
Marion;76;female;1965
Michaela;76;female;1965
Anke;76;female;1965
Christina;76;female;1965
Angela;76;female;1965
Manuela;76;female;1965
Kornelia / Cornelia;76;female;1965
Astrid;76;female;1965
Thomas;190.0;male;1965
Michael;182.4;male;1965
Andreas;174.8;male;1965
Stefan / Stephan;167.2;male;1965
Frank;159.6;male;1965
Torsten;152.0;male;1965
Jörg;144.4;male;1965
Ralf;136.8;male;1965
Matthias;129.2;male;1965
Christian;121.6;male;1965
Peter;114.0;male;1965
Dirk;76;male;1965
Jens;76;male;1965
Martin;76;male;1965
Sven;76;male;1965
Jürgen;76;male;1965
